Price,Bedrooms,Bathrooms,Land_Area,Year,Status,Furnished,Address,Property_Type
10000.0,1.0,1.0,20.0,2025.0,For Rent,No,Bole,Apartment
95000.0,6.0,4.0,175.0,2025.0,For Rent,No,Yeka,Apartment
45000.0,3.0,3.0,152.0,2025.0,For Rent,No,Bole,Apartment
25000.0,2.0,2.0,98.0,2025.0,For Rent,No,Bole,Apartment
200000.0,5.0,4.0,300.0,2025.0,For Rent,No,Bole,Apartment
85000.0,2.0,1.0,113.0,2025.0,For Rent,Yes,Bole,Apartment
110000.0,2.0,2.0,90.0,2025.0,For Rent,Yes,Kirkos,Apartment
160000.0,3.0,3.0,200.0,2025.0,For Rent,Yes,Bole,Apartment
30000.0,2.0,1.0,65.0,2025.0,For Rent,No,Bole,Apartment
100000.0,3.0,3.0,150.0,2025.0,For Rent,Yes,Bole,Apartment
200000.0,4.0,3.0,5000.0,2025.0,For Rent,Yes,Bole,Apartment
280000.0,12.0,7.0,1500.0,2025.0,For Rent,No,Bole,Apartment
125000.0,3.0,2.0,180.0,2025.0,For Rent,Yes,Bole,Apartment
18000.0,2.0,1.0,62.0,2025.0,For Rent,No,Bole,Apartment
100000.0,2.0,2.0,152.0,2025.0,For Rent,Yes,Bole,Apartment
20000.0,2.0,1.0,72.0,2025.0,For Rent,No,Bole,Apartment
350000.0,6.0,6.0,240.0,2025.0,For Rent,No,Bole,Apartment
85000.0,2.0,1.0,113.0,2025.0,For Rent,Yes,Bole,Apartment
85000.0,3.0,3.0,200.0,2025.0,For Rent,Yes,Bole,Apartment
110000.0,2.0,2.0,90.0,2025.0,For Rent,Yes,Kirkos,Apartment
160000.0,3.0,3.0,200.0,2025.0,For Rent,Yes,Bole,Apartment
110000.0,6.0,4.0,175.0,2025.0,For Rent,No,Yeka,Apartment
100000.0,3.0,2.0,250.0,2025.0,For Rent,No,Bole,Apartment
110000.0,6.0,4.0,175.0,2025.0,For Rent,No,Yeka,Apartment
30000.0,1.0,1.0,65.0,2025.0,For Rent,No,Yeka,Apartment
170000.0,7.0,4.0,150.0,2025.0,For Rent,No,Gullele,Apartment
280000.0,12.0,7.0,1500.0,2025.0,For Rent,No,Bole,Apartment
10000.0,1.0,1.0,35.0,2025.0,For Rent,No,Bole,Apartment
65000.0,5.0,4.0,380.0,2025.0,For Rent,No,Bole,Apartment
20000.0,1.0,1.0,54.0,2025.0,For Rent,No,Bole,Apartment
6930000.0,1.0,1.0,70.0,2025.0,For Rent,No,Bole,Apartment
14000.0,1.0,1.0,20.0,2025.0,For Rent,No,Bole,Apartment
15000.0,1.0,1.0,54.0,2025.0,For Rent,No,Bole,Apartment
80000.0,2.0,2.0,177.0,2025.0,For Rent,No,Bole,Apartment
12500000.0,2.0,2.0,106.0,2025.0,For Sale,No,Lideta,Apartment
9130000.0,2.0,2.0,83.0,2025.0,For Sale,Yes,Addis Ketema,Apartment
430000.0,1.0,1.0,71.5,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
15000.0,4.0,3.0,220.0,2025.0,For Rent,Yes,Bole,Apartment
7746354.0,2.0,3.0,99.0,2025.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
8280000.0,3.0,3.0,72.0,2025.0,For Sale,Yes,Bole,Apartment
8700000.0,3.0,3.0,72.0,2025.0,For Sale,Yes,Bole,Apartment
9800000.0,3.0,3.0,106.0,2025.0,For Sale,Yes,Bole,Apartment
21900000.0,3.0,3.0,150.0,2025.0,For Sale,Yes,Bole,Apartment
23068000.0,3.0,3.0,158.0,2025.0,For Sale,Yes,Bole,Apartment
23360000.0,3.0,3.0,160.0,2025.0,For Sale,Yes,Bole,Apartment
3500000.0,2.0,2.0,106.0,2025.0,For Sale,Yes,Lideta,Apartment
6000000.0,1.0,1.0,60.0,2025.0,For Sale,Yes,Gullele,Apartment
12100000.0,2.0,2.0,106.0,2024.0,For Sale,Yes,Bole,Apartment
12100000.0,2.0,2.0,106.0,2024.0,For Sale,Yes,Bole,Apartment
13200000.0,1.0,1.0,30.0,2024.0,For Sale,Yes,Yeka,Apartment
13700000.0,1.0,1.0,86.0,2024.0,For Sale,Yes,Bole,Apartment
1320000.0,3.0,2.0,30.0,2024.0,For Sale,Yes,Yeka,Apartment
10700000.0,2.0,2.0,134.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12300000.0,2.0,2.0,131.0,2024.0,For Sale,Yes,Bole,Apartment
13700000.0,2.0,2.0,153.0,2024.0,For Sale,Yes,Bole,Apartment
6045000.0,1.0,1.0,65.0,2024.0,For Sale,Yes,Kirkos,Apartment
13751894.0,2.0,2.0,153.0,2024.0,For Sale,Yes,Bole,Apartment
14201303.0,2.0,2.0,158.0,2024.0,For Sale,Yes,Bole,Apartment
15190001.0,2.0,2.0,169.0,2024.0,For Sale,Yes,Bole,Apartment
6045000.0,1.0,1.0,65.0,2024.0,For Sale,Yes,Kirkos,Apartment
13751894.0,2.0,2.0,153.0,2024.0,For Sale,Yes,Bole,Apartment
7990000.0,1.0,1.0,89.0,2024.0,For Sale,Yes,Bole,Apartment
20000000.0,3.0,3.0,200.0,2024.0,For Sale,Yes,Lideta,Apartment
3900000.0,1.0,1.0,4000.0,2024.0,For Sale,Yes,Bole,Apartment
121000.0,1.0,1.0,96.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
11600000.0,2.0,2.0,114.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
11000000.0,1.0,1.0,91.0,2024.0,For Sale,Yes,Bole,Apartment
19800000.0,2.0,2.0,154.0,2024.0,For Sale,Yes,Bole,Apartment
121000.0,1.0,1.0,91.0,2024.0,For Sale,Yes,Bole,Apartment
7900000.0,1.0,1.0,89.0,2024.0,For Sale,Yes,Bole,Apartment
200000000.0,3.0,3.0,148.0,2024.0,For Sale,Yes,Lideta,Apartment
8000000.0,3.0,2.0,157.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
11600000.0,2.0,2.0,114.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
7900000.0,1.0,1.0,89.0,2024.0,For Sale,Yes,Bole,Apartment
7900000.0,1.0,1.0,89.0,2024.0,For Sale,Yes,Bole,Villa
4830000.0,1.0,1.0,46.0,2024.0,For Sale,Yes,Addis Ketema,Villa
89880.0,1.0,1.0,148.0,2024.0,For Rent,Yes,Bole,Apartment
10999999.0,3.0,2.0,141.0,2024.0,For Sale,Yes,Bole,Apartment
7900000.0,1.0,1.0,89.0,2024.0,For Sale,Yes,Bole,Apartment
11400000.0,2.0,2.0,114.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
13000000.0,3.0,3.0,158.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
8800000.0,2.0,2.0,129.75,2024.0,For Sale,Yes,Lemi Kura,Apartment
12360000.0,2.0,2.0,114.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
8700000.0,2.0,2.0,130.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
8800000.0,2.0,2.0,129.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12312000.0,2.0,2.0,114.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
7200000.0,3.0,2.0,148.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12000000.0,2.0,2.0,114.0,2024.0,For Sale,Yes,Lemi Kura,Villa
115000.0,3.0,3.0,200.0,2024.0,For Rent,Yes,Lideta,Apartment
6250000.0,2.0,2.0,96.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
6045000.0,1.0,1.0,46.0,2024.0,For Sale,Yes,Kirkos,Apartment
27000000.0,3.0,3.0,196.0,2024.0,For Sale,Yes,Bole,Villa
290000.0,1.0,1.0,43.4,2024.0,For Sale,Yes,Bole,Apartment
19500000.0,2.0,2.0,154.0,2024.0,For Sale,Yes,Bole,Apartment
2900000.0,1.0,1.0,43.0,2024.0,For Sale,Yes,Bole,Apartment
7600000.0,1.0,1.0,80.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
9600000.0,2.0,2.0,102.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
67907.0,1.0,1.0,43.4,2024.0,For Rent,Yes,Bole,Apartment
19800000.0,3.0,2.0,168.0,2024.0,For Sale,Yes,Bole,Apartment
7600000.0,2.0,2.0,148.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
79971.0,4.0,2.0,70.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
781000.0,2.0,2.0,115.0,2024.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
7600000.0,2.0,2.0,110.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
11200000.0,3.0,2.0,140.0,2024.0,For Sale,Yes,Yeka,Apartment
10395000.0,2.0,2.0,99.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
8704000.0,2.0,2.0,130.6,2024.0,For Sale,Yes,Lemi Kura,Apartment
9900000.0,2.0,2.0,95.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
50000.0,3.0,2.0,180.0,2024.0,For Rent,Yes,Bole,Apartment
12700000.0,2.0,2.0,115.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
9500000.0,2.0,2.0,95.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
9900000.0,3.0,2.0,192.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
7810000.0,1.0,1.0,71.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
6259500.0,2.0,2.0,96.3,2024.0,For Sale,Yes,Lemi Kura,Villa
115000.0,3.0,3.0,200.0,2024.0,For Rent,Yes,Lideta,Apartment
8704000.0,2.0,2.0,130.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
7810000.0,1.0,1.0,71.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
129000.0,3.0,2.0,168.0,2024.0,For Sale,Yes,Bole,Apartment
7200000.0,3.0,2.0,120.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
6045000.0,1.0,1.0,65.0,2024.0,For Sale,Yes,Kirkos,Apartment
129000.0,3.0,3.0,168.0,2024.0,For Sale,Yes,Bole,Apartment
9500000.0,2.0,2.0,95.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
30000000.0,4.0,4.0,290.0,2024.0,For Sale,Yes,Kirkos,Apartment
5061676.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
6259500.0,2.0,2.0,96.0,2024.0,For Sale,Yes,Lemi Kura,Villa
9500000.0,2.0,2.0,65.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
8704000.0,2.0,2.0,129.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12300000.0,2.0,2.0,130.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
4035456.0,1.0,1.0,66.33,2024.0,For Sale,Yes,Lemi Kura,Apartment
6259500.0,2.0,2.0,96.3,2024.0,For Sale,Yes,Lemi Kura,Villa
8074000.0,2.0,2.0,129.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
7200000.0,3.0,2.0,120.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
11395000.0,3.0,3.0,164.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
4035456.0,1.0,1.0,66.8,2024.0,For Sale,Yes,Lemi Kura,Apartment
5810000.0,2.0,1.0,83.0,2024.0,For Sale,Yes,Lemi Kura,Villa
7610070.0,2.0,2.0,96.33,2024.0,For Sale,Yes,Lemi Kura,Villa
4035456.0,1.0,1.0,66.8,2024.0,For Sale,Yes,Lemi Kura,Apartment
5800000.0,2.0,1.0,83.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
8700000.0,2.0,2.0,129.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
6000000.0,1.0,3.0,188.0,2024.0,For Sale,Yes,Kirkos,Apartment
483000.0,1.0,1.0,46.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
1680000.0,3.0,2.0,156.0,2024.0,For Sale,Yes,Yeka,Apartment
45000000.0,8.0,6.0,120.0,2024.0,For Sale,Yes,Kolfe Keranio,Villa
2900000.0,1.0,1.0,43.0,2024.0,For Sale,Yes,Bole,Apartment
2900000.0,1.0,1.0,43.0,2024.0,For Sale,Yes,Bole,Apartment
2900000.0,1.0,1.0,43.4,2024.0,For Sale,Yes,Bole,Apartment
8909100.0,3.0,2.0,156.3,2024.0,For Sale,Yes,Lideta,Apartment
4165000.0,3.0,2.0,175.0,2024.0,For Sale,Yes,Yeka,Apartment
4165000.0,1.0,1.0,49.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
7194000.0,3.0,2.0,139.0,2024.0,For Sale,Yes,Bole,Apartment
5790000.0,3.0,2.0,119.0,2024.0,For Sale,Yes,Bole,Apartment
4071600.0,3.0,3.0,87.0,2024.0,For Sale,Yes,Lideta,Apartment
5700000.0,2.0,1.0,76.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
15000000.0,3.0,3.0,192.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
10540000.0,3.0,2.0,152.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
5700000.0,2.0,1.0,76.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
5000000.0,1.0,1.0,67.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12800000.0,2.0,2.0,128.0,2024.0,For Sale,Yes,Bole,Apartment
12800000.0,2.0,2.0,128.0,2024.0,For Sale,Yes,Bole,Apartment
15000000.0,3.0,2.0,192.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12800000.0,2.0,2.0,128.0,2024.0,For Sale,Yes,Bole,Apartment
5010000.0,1.0,1.0,66.8,2024.0,For Sale,Yes,Lemi Kura,Apartment
16000000.0,3.0,3.0,192.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
26000000.0,3.0,3.0,198.0,2024.0,For Sale,Yes,Bole,Apartment
47000.0,3.0,2.0,169.0,2024.0,For Rent,Yes,Lideta,Apartment
47000.0,4.0,2.0,81.0,2024.0,For Rent,Yes,Bole,Apartment
8750000.0,2.0,2.0,125.0,2024.0,For Sale,Yes,Kirkos,Apartment
11440000.0,2.0,2.0,130.0,2024.0,For Sale,Yes,Bole,Apartment
26900000.0,3.0,2.0,198.0,2024.0,For Sale,Yes,Bole,Apartment
13020000.0,3.0,2.0,186.0,2024.0,For Sale,Yes,Yeka,Villa
17955000.0,3.0,3.0,210.4,2024.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
80000.0,3.0,2.0,129.0,2024.0,For Rent,No,Kirkos,Apartment
49999.0,3.0,2.0,148.0,2024.0,For Rent,Yes,Lideta,Apartment
25000.0,4.0,2.0,150.0,2024.0,For Rent,Yes,Lemi Kura,Villa
25000.0,4.0,2.0,150.0,2024.0,For Rent,Yes,Lemi Kura,Villa
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
79900.0,1.0,1.0,63.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
600000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
2000000.0,2.0,3.0,135.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
2000000.0,2.0,3.0,135.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
5000000.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
5000000.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
5000000.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
600000.0,1.0,1.0,84.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12800000.0,1.0,2.0,86.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
4600000.0,1.0,1.0,66.8,2024.0,For Sale,Yes,Lemi Kura,Apartment
25000000.0,3.0,2.0,178.0,2024.0,For Sale,Yes,Lideta,Apartment
83000.0,1.0,1.0,79.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
83000.0,1.0,1.0,79.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
600000.0,1.0,1.0,84.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
26873000.0,5.0,4.0,244.0,2024.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
5039370.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
79990.0,3.0,2.0,161.0,2024.0,For Rent,Yes,Yeka,Apartment
112000.0,2.0,2.0,106.0,2024.0,For Rent,Yes,Bole,Apartment
1490000.0,1.0,2.0,95.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
1490000.0,1.0,2.0,95.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
67000.0,2.0,2.0,134.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
600000.0,1.0,1.0,84.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
6471090.0,1.0,1.0,81.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
79990.0,3.0,2.0,161.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
79900.0,1.0,1.0,84.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
85000.0,3.0,2.0,130.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
6471090.0,1.0,1.0,81.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
6471090.0,1.0,1.0,81.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
1200000.0,1.0,2.0,86.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
11916000.0,3.0,3.0,129.0,2024.0,For Sale,Yes,Akaky Kaliti,Apartment
11916000.0,3.0,3.0,129.0,2024.0,For Sale,Yes,Akaky Kaliti,Apartment
11916000.0,3.0,3.0,129.0,2024.0,For Sale,Yes,Akaky Kaliti,Apartment
79500.0,2.0,2.0,138.0,2024.0,For Rent,Yes,Akaky Kaliti,Villa
16170000.0,3.0,3.0,154.0,2024.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
75000.0,2.0,2.0,119.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
75000.0,2.0,2.0,119.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
75000.0,2.0,2.0,119.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
8966000.0,1.0,1.0,57.47,2024.0,For Sale,Yes,Bole,Apartment
79500.0,2.0,2.0,138.0,2024.0,For Rent,Yes,Kirkos,Villa
79500.0,1.0,1.0,79.0,2024.0,For Rent,Yes,Lemi Kura,Villa
8966000.0,1.0,1.0,57.47,2024.0,For Sale,Yes,Bole,Apartment
80363.0,1.0,1.0,91.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
12000000.0,1.0,2.0,86.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
79500.0,3.0,2.0,138.0,2024.0,For Rent,Yes,Akaky Kaliti,Villa
80000.0,1.0,1.0,79.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
79500.0,3.0,3.0,138.0,2024.0,For Rent,Yes,Kirkos,Villa
79500.0,3.0,3.0,138.0,2024.0,For Rent,Yes,Kirkos,Villa
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
5000000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
6000000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
65000000.0,4.0,4.0,220.0,2024.0,For Sale,Yes,Bole,Apartment
79990.0,2.0,2.0,91.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,1.0,1.0,63.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,2.0,2.0,109.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,2.0,2.0,91.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,1.0,1.0,63.0,2024.0,For Rent,Yes,Yeka,Apartment
82373.0,2.0,2.0,125.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
87000.0,3.0,2.0,148.0,2024.0,For Rent,Yes,Bole,Apartment
6000000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
1400000.0,1.0,2.0,95.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
6672000.0,2.0,2.0,96.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
6000000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
17784000.0,3.0,3.0,156.0,2024.0,For Sale,Yes,Yeka,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
6000000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
82373.0,1.0,1.0,79.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
79990.0,2.0,2.0,109.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
1400000.0,1.0,2.0,95.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
6000000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
105000.0,3.0,3.0,171.0,2024.0,For Rent,Yes,Nifas Silk-Lafto,Apartment
5039370.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
115000.0,3.0,2.0,162.0,2024.0,For Rent,Yes,Bole,Apartment
79900.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
13500000.0,3.0,2.0,12.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
10057000.0,1.0,1.0,89.0,2024.0,For Sale,Yes,Arada,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
79900.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
6000000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Villa
1200000.0,1.0,2.0,86.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
79000.0,2.0,2.0,70.0,2024.0,For Rent,Yes,Lemi Kura,Apartment
13000000.0,3.0,3.0,159.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
6000000.0,1.0,1.0,79.0,2024.0,For Sale,Yes,Lemi Kura,Villa
79990.0,2.0,2.0,109.0,2024.0,For Rent,Yes,Yeka,Apartment
1200000.0,1.0,2.0,86.0,2024.0,For Sale,Yes,Addis Ketema,Apartment
12150000.0,2.0,2.0,135.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
105000.0,4.0,3.0,199.0,2024.0,For Rent,Yes,Nifas Silk-Lafto,Apartment
110000.0,4.0,3.0,199.0,2024.0,For Rent,Yes,Nifas Silk-Lafto,Apartment
4620000.0,1.0,1.0,66.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12210116.0,1.0,2.0,86.0,2024.0,For Sale,Yes,Addis Ketema,Villa
5039370.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
18700000.0,3.0,3.0,187.0,2024.0,For Sale,Yes,Yeka,Apartment
79990.0,1.0,1.0,148.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,1.0,1.0,63.0,2024.0,For Rent,Yes,Yeka,Apartment
5000000.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
21800000.0,2.0,2.0,154.0,2024.0,For Sale,Yes,Bole,Apartment
31000000.0,5.0,6.0,156.0,2024.0,For Sale,Yes,Akaky Kaliti,Villa
10000000.0,3.0,2.0,105.0,2024.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
79900.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,2.0,2.0,109.0,2024.0,For Rent,Yes,Yeka,Apartment
79990.0,2.0,2.0,91.0,2024.0,For Rent,Yes,Yeka,Apartment
79900.0,2.0,2.0,109.0,2024.0,For Rent,Yes,Yeka,Apartment
79900.0,2.0,2.0,109.0,2024.0,For Rent,Yes,Yeka,Apartment
12200000.0,1.0,2.0,86.0,2024.0,For Sale,Yes,Addis Ketema,Villa
79900.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
79900.0,1.0,1.0,63.0,2024.0,For Rent,Yes,Yeka,Apartment
11000000.0,3.0,2.0,105.0,2024.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
9900000.0,2.0,2.0,101.0,2024.0,For Sale,No,Kirkos,Apartment
15670000.0,1.0,2.0,124.0,2024.0,For Sale,Yes,Lideta,Apartment
8075000.0,2.0,2.0,96.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
23856000.0,3.0,2.0,168.0,2024.0,For Sale,Yes,Bole,Apartment
79990.0,3.0,2.0,140.0,2024.0,For Rent,Yes,Yeka,Apartment
3300000.0,1.0,1.0,30.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
7650000.0,2.0,2.0,103.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
90000.0,3.0,3.0,225.0,2024.0,For Rent,Yes,Bole,Apartment
7200000.0,2.0,2.0,96.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
12500000.0,2.0,2.0,94.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
5000000.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
85000.0,3.0,2.0,175.0,2024.0,For Rent,No,Lemi Kura,Apartment
4620000.0,1.0,1.0,66.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
17784000.0,3.0,3.0,156.0,2024.0,For Sale,Yes,Yeka,Apartment
79990.0,1.0,2.0,63.0,2024.0,For Rent,Yes,Bole,Apartment
5000000.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
11000000.0,3.0,2.0,105.0,2024.0,For Sale,Yes,Bole,Apartment
11500000.0,3.0,2.0,110.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
10500000.0,2.0,2.0,84.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
9601060.0,2.0,2.0,101.0,2024.0,For Sale,Yes,Akaky Kaliti,Apartment
11000000.0,3.0,2.0,105.0,2024.0,For Sale,Yes,Nifas Silk-Lafto,Apartment
14900000.0,2.0,2.0,101.0,2024.0,For Sale,Yes,Addis Ketema,Villa
5000000.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
16200000.0,3.0,2.0,141.0,2024.0,For Sale,Yes,Bole,Apartment
5000000.0,1.0,1.0,63.0,2024.0,For Sale,Yes,Yeka,Apartment
110000.0,3.0,4.0,157.0,2024.0,For Rent,Yes,Nifas Silk-Lafto,Apartment
110000.0,4.0,4.0,155.0,2024.0,For Rent,Yes,Nifas Silk-Lafto,Apartment
3800000.0,2.0,2.0,101.0,2024.0,For Sale,Yes,Kirkos,Apartment
110000.0,4.0,4.0,134.0,2024.0,For Rent,Yes,Nifas Silk-Lafto,Apartment
110000.0,4.0,4.0,155.0,2024.0,For Rent,Yes,Nifas Silk-Lafto,Apartment
85360.0,2.0,2.0,124.0,2024.0,For Rent,Yes,Kirkos,Apartment
85360.0,2.0,2.0,111.0,2024.0,For Rent,Yes,Kirkos,Apartment
79900.0,2.0,2.0,79.0,2024.0,For Rent,Yes,Yeka,Apartment
95000.0,2.0,2.0,101.0,2024.0,For Rent,Yes,Kirkos,Apartment
79900.0,1.0,1.0,63.0,2024.0,For Rent,Yes,Yeka,Apartment
13338000.0,3.0,2.0,118.0,2024.0,For Sale,Yes,Kirkos,Apartment
11305000.0,3.0,2.0,133.0,2024.0,For Sale,Yes,Lemi Kura,Apartment
